Вектор Мощи,Скорость перехода через портал,Приток Силы Потока,Ритм магического ядра,Поток Энергий,Пламя Стихий,Температура вдоха Истока,Температура выдоха Истока,Приток давления Выдоха Истока,Давление вдоха Истока,Давление выдоха Истока,Древний Ветер,Печать Чародея,Эмульсия Истока,Дыхание Истока,Гармония Бессмертия,Полная сила потока,Более полная сила потока,Общая сила ядра,Общее давление на выходе,Магическая производительность,Эффективность ядра,Магическая мощность,Степень износа,Расхождение в стабильности магии,Баланс угасания магии,Коэффициент сжатия,ΔТемпературы,Степень износа магических истоков
2.088,3.08664,3018.197,143.88735208878026,6814.919,502.365,736,559.594,1.207,1.394603,6.484,1.02,4.764,0.129,0.97,0.988,55.342,3073.539,434280.37441230036,7.691,23.92744184191671,3366514.5277182083,-231.79839526499998,0.981781376418848,0.018000000000000016,0.005831583857986956,4.6493518227051,-176.40599999999995,0.981781376418848
3.144,4.6299600000000005,8378.009,145.2203298516984,7099.39,586.204,736,581.269,1.39,1.394603,7.488,1.02,12.307,0.244,0.97,0.988,120.688,8498.697,1216657.230480498,8.878,18.975245893862606,4986300.122876508,-324.4928886720001,0.981781376418848,0.018000000000000016,0.003887722572033288,5.369269964283743,-154.731,0.981781376418848
4.161,6.17328,14722.14,162.04984169697894,7772.589,640.657,736,646.0925760368664,1.659,1.394603,8.908,0.1013,17.188,0.34,0.97,0.988,227.54,14949.68,2385720.4564407617,10.567,18.156705877012733,7016824.86982082,-342.54642353999986,0.981781376418848,0.018000000000000016,0.0029157919290407103,6.387480881655926,-89.90742396313362,0.981781376418848
5.14,7.7166,21632.304,201.51515692990463,8487.251,708.072,736,646.0925760368664,2.081,1.394603,11.079,0.1013,25.162,0.498,0.97,0.988,350.534,21982.838,4359237.135315403,13.16,15.495180719780084,8753488.221767178,-183.03117504,0.981781376418848,0.018000000000000016,0.002332633543240126,7.94419630532847,-89.90742396313362,0.981781376418848
6.175,9.25992,29790.907,241.63622726938965,8820.079,775.401,736,646.0925760368664,2.505,1.394603,13.216,0.1013,34.3,0.679,0.97,0.988,492.376,30283.283,7198562.374413251,15.721,13.637584681349397,10601711.890063444,420.5882991589995,0.981781376418848,0.018000000000000016,0.0019438612860376366,9.476532030979424,-89.90742396313362,0.981781376418848
7.148,10.80324,38988.749,280.4475676315932,9129.101,827.711,736,646.0925760368664,2.969,1.394603,15.522,0.1013,44.106,0.873,0.97,0.988,664.576,39653.325000000004,10934299.822048713,18.491,12.374845359407235,12524971.15784217,1480.4579321730002,0.981781376418848,0.018000000000000016,0.0016661668166062587,11.130049196796508,-89.90742396313362,0.981781376418848
8.206,12.34656,50994.494,323.3246524863173,9311.615,925.007,736,733.207,3.58,1.394603,18.427,1.041,60.387,1.195,0.97,0.988,875.898,51870.392,16487777.051265592,22.006999999999998,10.331849371520347,13797302.970615784,4970.575073554999,0.981781376418848,0.018000000000000016,0.0014578959645321632,13.213079277758617,-2.7930000000000064,0.981781376418848
9.3,13.88988,72772.08,372.84547276509807,9765.667,1081.119,736,779.881,4.507,1.394603,22.587,1.05,89.605,1.774,0.97,0.988,1290.114,74062.194,27132740.571699537,27.094,7.82969560271535,15294667.739667458,16588.060525963996,0.981781376418848,0.018000000000000016,0.0012959075240297558,16.196007035694027,43.88099999999997,0.981781376418848
1.138,1.54332,2341.727,147.5484594475187,6710.071,505.869,736,556.524,1.183,1.394603,6.35,1.019,0.0,0.131,0.97,0.989,21.952,2363.679,345518.2112966596,7.5329999999999995,11.781068693296893,2637543.595671032,-227.09856381299997,0.9807886753305572,0.019000000000000017,0.01231112147757361,4.553267130502372,-179.476,0.9807886753305572
2.088,3.08664,3207.632,144.3336676851003,6820.221,505.979,736,646.0925760368664,1.214,1.394603,6.518,0.1013,2.512,0.132,0.97,0.989,56.912,3264.544,462969.2911440936,7.731999999999999,23.383636345921484,3507343.1120709036,-234.764953104,0.9807886753305572,0.019000000000000017,0.006155560738986231,4.673731520726687,-89.90742396313362,0.9807886753305572
3.144,4.6299600000000005,8378.193,145.2203298516984,7101.952,585.407,736,646.0925760368664,1.389,1.394603,7.481,0.1013,12.274,0.243,0.97,0.989,120.698,8498.891,1216683.9510211905,8.87,19.053333325492456,5006929.837532911,-324.58965812999986,0.9807886753305572,0.019000000000000017,0.0041037071593684705,5.364250614691063,-89.90742396313362,0.9807886753305572
4.161,6.17328,14721.012,162.0501558562443,7774.482,639.783,736,607.18,1.659,1.394603,8.899,1.023,17.145,0.339,0.97,0.989,227.488,14948.5,2385542.2889616424,10.558,18.210265481353904,7036997.900465907,-344.376230154,0.9807886753305572,0.019000000000000017,0.003077780369542972,6.381027432179623,-128.82000000000005,0.9807886753305572
5.14,7.7166,21632.632,201.51526164965972,8488.16,707.116,736,646.0925760368664,2.081,1.394603,11.067,0.1013,25.107,0.497,0.97,0.989,350.51,21983.142,4359305.497650802,13.148,15.526358145769343,8771238.424091907,-188.7441155040001,0.9807886753305572,0.019000000000000017,0.0024622242956423546,7.935591706026733,-89.90742396313362,0.9807886753305572
6.175,9.25992,29791.181,241.63413287428727,8821.101,774.314,736,668.366,2.505,1.394603,13.203,1.03,34.228,0.678,0.97,0.989,492.394,30283.575,7198566.188235942,15.707999999999998,13.657699113029835,10617354.258369036,408.04501953599964,0.9807886753305572,0.019000000000000017,0.002051853579706394,9.467210381735876,-67.63400000000001,0.9807886753305572
7.148,10.80324,38988.249,280.44777707110336,9129.605,826.698,736,646.0925760368664,2.969,1.394603,15.505,0.1013,44.025,0.872,0.97,0.989,664.312,39652.561,10934167.763944669,18.474,12.389036695826945,12539183.214094898,1461.0838309439998,0.9807886753305572,0.019000000000000017,0.0017587316397510509,11.117859347785714,-89.90742396313362,0.9807886753305572
8.206,12.34656,50994.428,323.3245477665622,9312.028,923.967,736,646.0925760368664,3.579,1.394603,18.406,0.1013,60.29,1.194,0.97,0.989,875.928,51870.356,16487750.371714517,21.985,10.340502511696776,13808836.15605832,4934.150667029999,0.9807886753305572,0.019000000000000017,0.00153889018478395,13.198021228980576,-89.90742396313362,0.9807886753305572
9.3,13.88988,72773.004,372.845368045343,9766.49,1080.254,736,646.0925760368664,4.506,1.394603,22.56,0.1013,89.501,1.772,0.97,0.989,1289.574,74062.578,27133077.460145216,27.066,7.83853273093462,15312120.461971786,16510.749569807995,0.9807886753305572,0.019000000000000017,0.0013679023864758533,16.17664668726512,-89.90742396313362,0.9807886753305572
1.138,1.54332,2882.723,148.0800169245061,6716.375,521.515,736,559.11,1.204,1.394603,6.459,1.019,0.0,0.15,0.97,0.99,22.576,2905.299,426873.67062866304,7.662999999999999,10.2887999931408,2845824.468960537,-246.53978325,0.9797979796990103,0.020000000000000018,0.01295907523955117,4.631425574159814,-176.89,0.9797979796990103
2.088,3.08664,3173.772,144.2518815563518,6822.2,504.407,736,646.0925760368664,1.213,1.394603,6.505,0.1013,2.911,0.131,0.97,0.99,56.62,3230.392,457822.58263086574,7.718,23.562137386593786,3494828.872376968,-234.153955394,0.9797979796990103,0.020000000000000018,0.006479537619985506,4.664409871483139,-89.90742396313362,0.9797979796990103
3.144,4.6299600000000005,8378.266,145.22043457145355,7104.506,584.611,736,646.0925760368664,1.389,1.394603,7.474,0.1013,12.24,0.242,0.97,0.99,120.692,8498.957999999999,1216695.429475234,8.863,19.132066107796668,5027667.0618696995,-324.706091094,0.9797979796990103,0.020000000000000018,0.004319691746703653,5.359231265098383,-89.90742396313362,0.9797979796990103
4.161,6.17328,14722.38,162.04994641673406,7776.581,638.927,736,646.0925760368664,1.659,1.394603,8.89,0.1013,17.104,0.339,0.97,0.99,227.534,14949.913999999999,2385760.890126797,10.549000000000001,18.210265481353904,7037642.741660862,-347.143823103,0.9797979796990103,0.020000000000000018,0.0032397688100452337,6.374573982703321,-89.90742396313362,0.9797979796990103
5.14,7.7166,21632.744,201.51547108917,8489.064,706.161,736,646.0925760368664,2.081,1.394603,11.056,0.1013,25.051,0.496,0.97,0.99,350.526,21983.27,4359332.598111415,13.136999999999999,15.557661287185955,8788977.01054943,-194.42949172800036,0.9797979796990103,0.020000000000000018,0.002591815048044584,7.927704156666807,-89.90742396313362,0.9797979796990103
6.175,9.25992,29791.565,241.63277151747067,8822.13,773.23,736,668.147,2.504,1.394603,13.189,1.03,34.157,0.676,0.97,0.99,492.492,30284.056999999997,7198618.4187928755,15.693,13.69810650684939,10648843.813207086,394.9532636400002,0.9797979796990103,0.020000000000000018,0.002159845873375152,9.457171682550518,-67.85299999999995,0.9797979796990103
7.148,10.80324,38987.907,280.44767235134816,9130.11,825.687,736,646.0925760368664,2.968,1.394603,15.489,0.1013,43.945,0.87,0.97,0.99,664.436,39652.343,10934067.768000834,18.457,12.41751723995201,12567893.984763268,1440.1570743300003,0.9797979796990103,0.020000000000000018,0.001851296462895843,11.106386548716731,-89.90742396313362,0.9797979796990103
8.206,12.34656,50994.377,323.3243383270519,9312.441,922.931,736,646.0925760368664,3.578,1.394603,18.385,0.1013,60.193,1.192,0.97,0.99,875.904,51870.281,16487723.201925235,21.963,10.357852348124341,13831982.5507903,4893.834139176001,0.9797979796990103,0.020000000000000018,0.001619884405035737,13.182963180202538,-89.90742396313362,0.9797979796990103
9.3,13.88988,72773.327,372.84599636387367,9767.301,1079.389,736,646.0925760368664,4.504,1.394603,22.533,0.1013,89.396,1.77,0.97,0.99,1290.232,74063.55900000001,27133243.61402899,27.037,7.847389830065119,15329516.165251998,16433.048855609995,0.9797979796990103,0.020000000000000018,0.001439897248921951,16.157286338836215,-89.90742396313362,0.9797979796990103
1.138,1.54332,3842.06,148.25845938722998,6720.732,549.292,736,646.0925760368664,1.238,1.394603,6.648,0.1013,0.0,0.183,0.97,0.991,22.812,3864.872,569617.8964733008,7.885999999999999,8.433442618342381,3112666.099246088,-269.4454097039999,0.9788092834531978,0.02100000000000002,0.013607029001528726,4.766948013162168,-89.90742396313362,0.9788092834531978
2.088,3.08664,3320.905,144.5532650115862,6826.57,507.431,736,646.0925760368664,1.218,1.394603,6.524,0.1013,1.229,0.134,0.97,0.991,57.704,3378.6090000000004,480047.6605433017,7.742,23.03462684848162,3582445.2252616202,-237.12388053200002,0.9788092834531978,0.02100000000000002,0.0068035145009847815,4.678033820377555,-89.90742396313362,0.9788092834531978
3.144,4.6299600000000005,8378.389,145.22043457145355,7107.065,583.817,736,646.0925760368664,1.389,1.394603,7.466,0.1013,12.207,0.242,0.97,0.991,120.684,8499.072999999999,1216713.291588686,8.855,19.132066107796668,5027740.872255834,-326.11447253,0.9788092834531978,0.02100000000000002,0.004535676334038836,5.353494865563892,-89.90742396313362,0.9788092834531978
4.161,6.17328,14722.403,162.0500511364892,7778.572,638.064,736,646.0925760368664,1.658,1.394603,8.882,0.1013,17.062,0.338,0.97,0.991,227.538,14949.941,2385766.159002002,10.54,18.264142006430728,7058479.758272644,-348.89895872000017,0.9788092834531978,0.02100000000000002,0.0034017572505474956,6.36883758316883,-89.90742396313362,0.9788092834531978
5.14,7.7166,21632.906,201.51568052868024,8489.969,705.209,736,646.0925760368664,2.08,1.394603,11.045,0.1013,24.996,0.495,0.97,0.991,350.574,21983.48,4359369.7744029695,13.125,15.589090905941598,8806807.623277351,-200.04527812500035,0.9788092834531978,0.02100000000000002,0.002721405800446813,7.919816607306882,-89.90742396313362,0.9788092834531978
6.175,9.25992,29791.867,241.6310960013888,8823.154,772.149,736,646.0925760368664,2.504,1.394603,13.175,0.1013,34.085,0.675,0.97,0.991,492.49,30284.357,7198641.475137607,15.679,13.718399997967643,10664654.03566095,382.576615425,0.9788092834531978,0.02100000000000002,0.0022678381670439094,9.447132983365158,-89.90742396313362,0.9788092834531978
7.148,10.80324,38987.489,280.44798651061353,9130.614,824.68,736,646.0925760368664,2.967,1.394603,15.472,0.1013,43.865,0.869,0.97,0.991,664.45,39651.939,10933962.789154693,18.439,12.431806672907733,12582235.659259459,1420.9631818799992,0.9788092834531978,0.02100000000000002,0.0019438612860406353,11.094196699705938,-89.90742396313362,0.9788092834531978
8.206,12.34656,50994.341,323.32402416778655,9312.853,921.898,736,732.729,3.577,1.394603,18.365,1.041,60.097,1.19,0.97,0.991,876.15,51870.491,16487695.541904349,21.942,10.37526050332981,13855206.336570444,4853.97896004,0.9788092834531978,0.02100000000000002,0.0017008786252875239,13.168622181366308,-3.270999999999958,0.9788092834531978
9.3,13.88988,72773.103,372.84704356142487,9768.101,1078.523,736,646.0925760368664,4.503,1.394603,22.506,0.1013,89.291,1.768,0.97,0.991,1289.728,74062.831,27133236.30434106,27.009,7.8562669678814325,15346853.112447044,16356.128153975997,0.9788092834531978,0.02100000000000002,0.0015118921113680486,16.137925990407307,-89.90742396313362,0.9788092834531978
1.138,1.54332,4673.585,147.91204643729415,6721.618,573.078,736,646.0925760368664,1.265,1.394603,6.789,0.1013,0.0,0.211,0.97,0.992,22.428,4696.013,691279.5215486414,8.054,7.314312792742032,3276206.2617109986,-276.8686692680001,0.9778225805465904,0.02200000000000002,0.014254982763506285,4.868052054957575,-89.90742396313362,0.9778225805465904
2.088,3.08664,3311.611,144.52362932088732,6828.893,506.515,736,646.0925760368664,1.218,1.394603,6.515,0.1013,1.267,0.133,0.97,0.992,57.596,3369.207,478606.04061897297,7.733,23.20781953142269,3598541.6560835997,-236.022798165,0.9778225805465904,0.02200000000000002,0.007127491381984057,4.671580370901252,-89.90742396313362,0.9778225805465904
3.144,4.6299600000000005,8378.539,145.22053929120867,7109.626,583.025,736,580.685,1.389,1.394603,7.459,1.02,12.174,0.241,0.97,0.992,120.708,8499.247000000001,1216735.9520524242,8.847999999999999,19.211452274186122,5048696.894388193,-326.1989948,0.9778225805465904,0.02200000000000002,0.004751660921374018,5.348475515971211,-155.31500000000005,0.9778225805465904
4.161,6.17328,14722.457,162.0500511364892,7780.566,637.204,736,646.0925760368664,1.658,1.394603,8.873,0.1013,17.02,0.337,0.97,0.992,227.566,14950.023000000001,2385774.9097047634,10.530999999999999,18.318338273496042,7079450.768536553,-350.62176781200014,0.9778225805465904,0.02200000000000002,0.003563745691049757,6.362384133692527,-89.90742396313362,0.9778225805465904
5.14,7.7166,21633.064,201.51578524843532,8490.874,704.26,736,637.55,2.08,1.394603,11.034,1.026,24.941,0.494,0.97,0.992,350.624,21983.688,4359403.879289657,13.114,15.620647770117277,8824704.207301997,-205.62174984000006,0.9778225805465904,0.02200000000000002,0.0028509965528490423,7.911929057946957,-98.45000000000005,0.9778225805465904
6.175,9.25992,29792.103,241.6291063260415,8824.175,771.072,736,646.0925760368664,2.503,1.394603,13.162,0.1013,34.014,0.673,0.97,0.992,492.574,30284.677,7198639.22346338,15.665000000000001,13.759167902858962,10696343.56967867,369.74813824000006,0.9778225805465904,0.02200000000000002,0.002375830460712667,9.43781133412161,-89.90742396313362,0.9778225805465904
7.148,10.80324,38987.072,280.44788179085845,9131.117,823.674,736,690.74,2.967,1.394603,15.455,1.035,43.786,0.867,0.97,0.992,664.422,39651.494,10933841.759627687,18.422,12.460484427628549,12611120.82856583,1400.3180810759995,0.9778225805465904,0.02200000000000002,0.0020364261091854272,11.082006850695144,-45.25999999999999,0.9778225805465904
8.206,12.34656,50994.237,323.3241288875417,9313.264,920.869,736,646.0925760368664,3.577,1.394603,18.344,0.1013,60.001,1.188,0.97,0.992,876.178,51870.415,16487667.256309848,21.921,10.392727271852465,13878507.790338382,4814.385858612,0.9778225805465904,0.02200000000000002,0.0017818728455393108,13.15356413258827,-89.90742396313362,0.9778225805465904
9.3,13.88988,72775.002,372.8462058033839,9768.923,1077.671,736,779.313,4.502,1.394603,22.48,1.05,89.188,1.766,0.97,0.992,1289.626,74064.628,27133883.373033673,26.982,7.865164212465166,15364599.870609973,16280.695584252002,0.9778225805465904,0.02200000000000002,0.0015838869738141461,16.11928269192021,43.31299999999999,0.9778225805465904
1.138,1.54332,5218.302,147.36938866626406,6721.084,587.527,736,646.0925760368664,1.282,1.394603,6.884,0.1013,0.0,0.23,0.97,0.993,21.818,5240.12,769017.975615943,8.166,6.71008695360431,3343556.414267771,-278.85901913999993,0.9768378649570153,0.02300000000000002,0.014902936525483844,4.936171799429658,-89.90742396313362,0.9768378649570153
2.088,3.08664,3477.718,144.80134611146465,6833.155,510.223,736,646.0925760368664,1.224,1.394603,6.547,0.1013,0.193,0.137,0.97,0.993,58.606,3536.324,503578.2477960706,7.771,22.53021896165677,3675753.630864928,-240.36829017899998,0.9768378649570153,0.02300000000000002,0.007451468262983332,4.694525969039217,-89.90742396313362,0.9768378649570153
3.144,4.6299600000000005,8378.647,145.22053929120867,7112.186,582.234,736,646.0925760368664,1.389,1.394603,7.452,0.1013,12.14,0.24,0.97,0.993,120.71,8499.357,1216751.6358706676,8.841,19.291499991961878,5069798.480682032,-326.2668494399999,0.9768378649570153,0.02300000000000002,0.004967645508709201,5.343456166378532,-89.90742396313362,0.9768378649570153
4.161,6.17328,14722.554,162.0501558562443,7782.567,636.346,736,646.0925760368664,1.658,1.394603,8.864,0.1013,16.979,0.336,0.97,0.993,227.564,14950.118,2385792.170301973,10.522,18.37285713738903,7100571.933309272,-352.315954368,0.9768378649570153,0.02300000000000002,0.003725734131552019,6.355930684216226,-89.90742396313362,0.9768378649570153
5.14,7.7166,21633.186,201.5159946879456,8491.779,703.312,736,637.372,2.08,1.394603,11.023,1.026,24.886,0.493,0.97,0.993,350.56,21983.746000000003,4359432.995059339,13.103,15.652332654025896,8842663.274188789,-211.15725595199993,0.9768378649570153,0.02300000000000002,0.0029805873052512716,7.9040415085870315,-98.62800000000004,0.9768378649570153
6.175,9.25992,29792.493,241.62816384824544,8825.205,769.998,736,646.0925760368664,2.503,1.394603,13.149,0.1013,33.943,0.672,0.97,0.993,492.52,30285.013,7198705.380051705,15.652,13.779642855092312,10712359.194911411,357.5958597120005,0.9768378649570153,0.02300000000000002,0.0024838227543814246,9.42848968487806,-89.90742396313362,0.9768378649570153
7.148,10.80324,38986.64,280.44798651061353,9131.62,822.672,736,646.0925760368664,2.966,1.394603,15.438,0.1013,43.706,0.865,0.97,0.993,664.39,39651.03,10933724.688814146,18.404,12.489294796244012,12640144.1474568,1379.7714371200004,0.9768378649570153,0.02300000000000002,0.0021289909323302194,11.069817001684351,-89.90742396313362,0.9768378649570153
8.206,12.34656,50994.206,323.3238147282763,9313.675,919.842,736,732.413,3.576,1.394603,18.324,1.041,59.905,1.186,0.97,0.993,876.214,51870.42,16487641.212959556,21.900000000000002,10.41025295021836,13901889.723077038,4775.0018027999995,0.9768378649570153,0.02300000000000002,0.0018628670657910977,13.139223133752044,-3.586999999999989,0.9768378649570153
9.3,13.88988,72775.876,372.8458916441186,9769.727,1076.816,736,646.0925760368664,4.501,1.394603,22.453,0.1013,89.085,1.763,0.97,0.993,1289.948,74065.82400000001,27134186.37740181,26.954,7.878547929218461,15390916.832593715,16195.542920032001,0.9768378649570153,0.02300000000000002,0.0016558818362602437,16.0999223434913,-89.90742396313362,0.9768378649570153
1.138,1.54332,6425.842,145.73450384933597,6714.332,620.568,736,646.0925760368664,1.315,1.394603,7.066,0.1013,0.0,0.271,0.97,0.994,19.95,6445.7919999999995,936466.8956842247,8.381,5.694907746976049,3455597.399773671,-262.1750454320001,0.9758551306865336,0.02400000000000002,0.015550890287461403,5.066674888839333,-89.90742396313362,0.9758551306865336
2.088,3.08664,3547.232,144.90365731221658,6836.318,511.423,736,646.0925760368664,1.227,1.394603,6.554,0.1013,0.0,0.139,0.97,0.994,58.958,3606.19,514006.89013492863,7.781000000000001,22.206043149492054,3697891.2932743845,-242.89327554300004,0.9758551306865336,0.02400000000000002,0.007775445143982608,4.699545318631897,-89.90742396313362,0.9758551306865336
3.144,4.6299600000000005,8378.705,145.2206440109638,7114.742,581.445,736,580.394,1.389,1.394603,7.445,1.02,12.107,0.24,0.97,0.994,120.708,8499.413,1216760.9360778825,8.834,19.291499991961878,5069837.231545412,-327.68132879999985,0.9758551306865336,0.02400000000000002,0.005183630096044384,5.338436816785852,-155.606,0.9758551306865336
4.161,6.17328,14722.66,162.0501558562443,7784.57,635.49,736,606.392,1.658,1.394603,8.855,1.023,16.937,0.335,0.97,0.994,227.574,14950.234,2385809.3476184937,10.513,18.427701487036504,7121818.94598899,-353.98164604999994,0.9758551306865336,0.02400000000000002,0.0038877225720542804,6.349477234739923,-129.60799999999995,0.9758551306865336
5.14,7.7166,21633.283,201.51620412745584,8492.683,702.367,736,646.0925760368664,2.079,1.394603,11.011,0.1013,24.831,0.492,0.97,0.994,350.56,21983.843,4359457.07297502,13.09,15.68414633827558,8860685.105871852,-216.60593724000023,0.9758551306865336,0.02400000000000002,0.003110178057653501,7.895436909285294,-89.90742396313362,0.9758551306865336
6.175,9.25992,29792.82,241.6266977716737,8826.23,768.927,736,646.0925760368664,2.503,1.394603,13.135,0.1013,33.872,0.671,0.97,0.994,492.512,30285.332,7198740.713905876,15.638,13.800178835499226,10728376.62121168,345.5062378460002,0.9758551306865336,0.02400000000000002,0.0025918150480501822,9.418450985692703,-89.90742396313362,0.9758551306865336
7.148,10.80324,38986.278,280.4483006698789,9132.124,821.672,736,646.0925760368664,2.966,1.394603,15.422,0.1013,43.627,0.864,0.97,0.994,664.354,39650.632,10933635.414543485,18.388,12.503749998552808,12654670.617219929,1361.0909399040004,0.9758551306865336,0.02400000000000002,0.0022215557554750116,11.058344202615368,-89.90742396313362,0.9758551306865336
8.206,12.34656,50994.166,323.323500569011,9314.085,918.819,736,732.256,3.575,1.394603,18.304,1.041,59.81,1.184,0.97,0.994,876.066,51870.231999999996,16487612.25971724,21.878999999999998,10.427837836957108,13925348.191152625,4735.877930783999,0.9758551306865336,0.02400000000000002,0.0019438612860428843,13.124882134915813,-3.744000000000028,0.9758551306865336
9.3,13.88988,72776.245,372.8467294021595,9770.523,1075.961,736,779.034,4.5,1.394603,22.427,1.05,88.981,1.761,0.97,0.994,1289.948,74066.193,27134384.92642026,26.927,7.88749574060832,15408509.327018404,16120.422660567,0.9758551306865336,0.02400000000000002,0.0017278766987063412,16.081279045004205,43.03399999999999,0.9758551306865336
1.138,1.54332,7247.275,142.13183011395432,6695.536,650.994,736,646.0925760368664,1.328,1.394603,7.157,0.1013,13.905,0.318,0.97,0.995,15.954,7263.228999999999,1030068.4590891083,8.485,4.853207545643645,3239208.989827633,-229.3657393799999,0.9748743717613191,0.025000000000000022,0.01619884404943896,5.131926433544169,-89.90742396313362,0.9748743717613191
2.088,3.08664,3831.162,145.28504666036235,6841.173,518.592,736,646.0925760368664,1.237,1.394603,6.605,0.1013,0.0,0.148,0.97,0.995,60.346,3891.508,556610.5499334071,7.8420000000000005,20.855675661584,3760882.091603506,-252.32720332800002,0.9748743717613191,0.025000000000000022,0.008099422024981883,4.736114865664279,-89.90742396313362,0.9748743717613191
3.144,4.6299600000000005,8378.877,145.2206440109638,7117.307,580.658,736,646.0925760368664,1.389,1.394603,7.438,0.1013,12.074,0.239,0.97,0.995,120.716,8499.593,1216785.9140286525,8.827,19.37221756511623,5091154.44987254,-327.71771632599996,0.9748743717613191,0.025000000000000022,0.005399614683379566,5.333417467193172,-89.90742396313362,0.9748743717613191
4.161,6.17328,14722.773,162.0502605759994,7786.575,634.637,736,646.0925760368664,1.657,1.394603,8.846,0.1013,16.896,0.334,0.97,0.995,227.566,14950.339,2385829.2010512883,10.503,18.48287424596321,7143201.198613676,-355.58160672600025,0.9748743717613191,0.025000000000000022,0.004049711012556542,6.34302378526362,-89.90742396313362,0.9748743717613191
5.14,7.7166,21633.439,201.5163088472109,8493.589,701.425,736,646.0925760368664,2.079,1.394603,11.0,0.1013,24.777,0.49,0.97,0.995,350.568,21984.006999999998,4359490.774951297,13.079,15.748163262092211,8896919.9470645,-221.5811482500003,0.9748743717613191,0.025000000000000022,0.00323976881005573,7.887549359925369,-89.90742396313362,0.9748743717613191
6.175,9.25992,29793.101,241.6252316951021,8827.253,767.859,736,646.0925760368664,2.502,1.394603,13.122,0.1013,33.802,0.669,0.97,0.995,492.482,30285.583,7198764.932040578,15.623999999999999,13.8414349755095,10760485.696509011,333.0047957040004,0.9748743717613191,0.025000000000000022,0.0026998073417189394,9.409129336449155,-89.90742396313362,0.9748743717613191
7.148,10.80324,38985.941,280.4481959501238,9132.627,820.675,736,646.0925760368664,2.965,1.394603,15.405,0.1013,43.547,0.862,0.97,0.995,664.49,39650.431,10933536.820867965,18.369999999999997,12.532761019427754,12683917.424129436,1340.8235444999991,0.9748743717613191,0.025000000000000022,0.002314120578619804,11.046154353604573,-89.90742396313362,0.9748743717613191
8.206,12.34656,50994.107,323.3232911295008,9314.494,917.799,736,646.0925760368664,3.574,1.394603,18.283,0.1013,59.714,1.182,0.97,0.995,875.996,51870.103,16487582.503449915,21.857,10.445482232618826,13948885.365528788,4696.772438225999,0.9748743717613191,0.025000000000000022,0.0020248555062946714,13.109824086137776,-89.90742396313362,0.9748743717613191
9.3,13.88988,72776.681,372.8468341219147,9771.313,1075.108,736,646.0925760368664,4.499,1.394603,22.4,0.1013,88.878,1.759,0.97,0.995,1290.128,74066.809,27134555.1087505,26.898999999999997,7.896463899494232,15426125.700516138,16045.010655827993,0.9748743717613191,0.025000000000000022,0.0017998715611524387,16.061918696575297,-89.90742396313362,0.9748743717613191
1.138,1.54332,6775.992,140.2173435508567,6686.188,642.619,736,572.492,1.31,1.394603,7.056,1.019,22.506,0.313,0.97,0.996,13.886,6789.878000000001,950111.5981618566,8.366,4.930734822705835,3035500.312646347,-244.5235645979999,0.9738955822315366,0.026000000000000023,0.01684679781141652,5.059504389421218,-163.50800000000004,0.9738955822315366
2.088,3.08664,3784.305,145.21844489610626,6843.21,516.666,736,646.0925760368664,1.235,1.394603,6.591,0.1013,0.0,0.146,0.97,0.996,60.122,3844.4269999999997,549550.8871125594,7.8260000000000005,21.14136984853331,3764047.169425717,-250.61015106399992,0.9738955822315366,0.026000000000000023,0.008423398905981158,4.7260761664789195,-89.90742396313362,0.9738955822315366
3.144,4.6299600000000005,8378.918,145.2207487307189,7119.863,579.871,736,646.0925760368664,1.389,1.394603,7.431,0.1013,12.041,0.238,0.97,0.996,120.716,8499.634,1216792.7455132976,8.82,19.453613437204368,5112574.5588321015,-327.73975164,0.9738955822315366,0.026000000000000023,0.005615599270714749,5.328398117600493,-89.90742396313362,0.9738955822315366
4.161,6.17328,14722.793,162.05036529575457,7788.574,633.785,736,646.0925760368664,1.657,1.394603,8.837,0.1013,16.854,0.334,0.97,0.996,227.574,14950.367,2385833.983823778,10.494,18.48287424596321,7143215.518291785,-358.2631661400001,0.9738955822315366,0.026000000000000023,0.004211699453058804,6.336570335787317,-89.90742396313362,0.9738955822315366
5.14,7.7166,21633.627,201.5165182867212,8494.497,700.485,736,636.842,2.079,1.394603,10.989,1.026,24.722,0.489,0.97,0.996,350.544,21984.171000000002,4359533.190953606,13.068000000000001,15.78036809493244,8915200.797672978,-226.94979977999992,0.9738955822315366,0.026000000000000023,0.0033693595624579593,7.879661810565445,-99.15800000000002,0.9738955822315366
6.175,9.25992,29793.461,241.6240797777958,8828.28,766.795,736,646.0925760368664,2.502,1.394603,13.108,0.1013,33.731,0.668,0.97,0.996,492.564,30286.024999999998,7198817.597520648,15.61,13.86215568654758,10776673.048567334,321.1142465999996,0.9738955822315366,0.026000000000000023,0.002807799635387697,9.399090637263795,-89.90742396313362,0.9738955822315366
7.148,10.80324,38985.538,280.4483006698789,9133.129,819.681,736,646.0925760368664,2.964,1.394603,15.388,0.1013,43.468,0.861,0.97,0.996,664.488,39650.026,10933427.882800989,18.352,12.547317071713437,12698522.510489125,1322.2495060320007,0.9738955822315366,0.026000000000000023,0.002406685401764596,11.03396450459378,-89.90742396313362,0.9738955822315366
